vessel_id,mmsi,ship_name,flag,vessel_type,geartype,hours,entry_ts,exit_ts,is_china_flag,is_china_mmsi,is_known_ccg,has_no_name,suspicious_score
7aba8c95d-df0a-c5bd-dd92-2912d99cfc53,412441463,MINLIANYU61418,CHN,FISHING,FISHING,43,2025-12-27T00:00:00Z,2025-12-29T08:00:00Z,True,False,False,False,0.3
195351c91-195a-a091-1ffc-f55c29463731,414592000,DING XIN 108,CHN,CARGO,CARGO,7,2025-12-29T09:00:00Z,2025-12-29T15:00:00Z,True,False,False,False,0.3
2697a5217-71f8-eac5-8b6e-ad349feb3805,412041617,YU60416---17 90%,CHN,OTHER,OTHER,7,2025-12-27T13:00:00Z,2025-12-29T10:00:00Z,True,False,False,False,0.3
ae2aab5aa-ae77-e84b-90ba-ed03cb3c8758,412999000,YAN ZHAN 227,CHN,OTHER,OTHER,3,2025-12-27T04:00:00Z,2025-12-27T06:00:00Z,True,False,False,False,0.3
c9e39084d-d866-6775-d127-f7c3b828e78a,412445764,MIN LIAN YU 69331,CHN,FISHING,TRAWLERS,51,2025-12-27T00:00:00Z,2025-12-29T07:00:00Z,True,False,False,False,0.3
b4a38843d-d6ec-3dc6-fa4d-fb73a62cebdc,412444739,MINLONGYU62888,CHN,FISHING,TRAWLERS,36,2025-12-27T03:00:00Z,2025-12-29T13:00:00Z,True,False,False,False,0.3
6624a648f-f875-4412-2a71-123e279d5aa7,412444831,MIN LONG YU 62626,CHN,FISHING,TRAWLERS,48,2025-12-27T00:00:00Z,2025-12-29T10:00:00Z,True,False,False,False,0.3
0ee4a4bf6-65f5-8641-aef8-e3be3f84bfbf,412054640,NAN TIAN LONG,CHN,OTHER,OTHER,7,2025-12-29T10:00:00Z,2025-12-29T16:00:00Z,True,False,False,False,0.3
0d7d67839-9ed6-22a4-872c-0a9cc2456f14,412162018,MINLIANYU60162-1899%,CHN,GEAR,GEAR,5,2025-12-31T09:00:00Z,2026-01-01T12:00:00Z,True,False,False,False,0.3
bf1a9dfea-afe0-f415-9c25-3041b234eb41,412473216,MINFUDINGYU02312,CHN,FISHING,FISHING,56,2025-12-27T01:00:00Z,2025-12-29T18:00:00Z,True,False,False,False,0.3
2b5c16e35-5086-102a-6caf-060db7667255,412410308,ZHECANGYU03868,CHN,FISHING,TRAWLERS,59,2025-12-27T00:00:00Z,2025-12-29T10:00:00Z,True,False,False,False,0.3
fda62599a-a825-f945-d494-630e78ab3d4d,412654619,MINLIANYU60546-1999%,CHN,GEAR,GEAR,17,2025-12-28T09:00:00Z,2025-12-29T18:00:00Z,True,False,False,False,0.3
e6c9b0e42-2ad8-3384-f034-93868421a088,412616239,MINLIANYU60162-3988%,CHN,GEAR,GEAR,9,2025-12-27T01:00:00Z,2025-12-29T08:00:00Z,True,False,False,False,0.3
bf2fc7fbc-cb04-396d-a655-b3175a9154ea,412432678,ZHELONGGANGYU02258,CHN,FISHING,TRAWLERS,49,2025-12-27T00:00:00Z,2025-12-29T19:00:00Z,True,False,False,False,0.3
a04267f73-3005-5f43-b28e-9958ebc29463,412452804,MINSHIYU 06993,CHN,FISHING,TRAWLERS,53,2025-12-27T12:00:00Z,2025-12-29T18:00:00Z,True,False,False,False,0.3
ce416d7f3-3f5e-fffe-0f21-07d9de9c9f14,412445079,MINFUDINGYU04267,CHN,FISHING,FISHING,31,2025-12-27T00:00:00Z,2025-12-28T09:00:00Z,True,False,False,False,0.3
16c980bc6-652f-904c-b1ad-41970da40ab1,414077000,RUI NING 21,CHN,CARGO,CARGO,5,2025-12-29T13:00:00Z,2025-12-29T17:00:00Z,True,False,False,False,0.3
8bee3fbea-aecd-545b-8f56-941ed6f85752,412207930,HONG YUAN 26,CHN,CARGO,CARGO,3,2025-12-30T16:00:00Z,2025-12-30T18:00:00Z,True,False,False,False,0.3
721c6b3e7-7301-45ce-9c6d-ce136bbc60a5,412447523,MINLIANYUYUN61568,CHN,OTHER,OTHER,4,2025-12-28T10:00:00Z,2025-12-28T14:00:00Z,True,False,False,False,0.3
9811da70b-b237-161d-5cd5-3cd44236646b,414642000,AN FENG 06,CHN,CARGO,CARGO,7,2025-12-31T20:00:00Z,2026-01-01T02:00:00Z,True,False,False,False,0.3
bd0435202-20b2-fb88-0543-2365e58ebf20,412616647,TIELONG61666-47-99%,CHN,GEAR,GEAR,43,2025-12-27T00:00:00Z,2026-01-01T22:00:00Z,True,False,False,False,0.3
416941894-4f7a-c841-118d-4623c8f71f55,412449675,MINFUDINGYU02310,CHN,FISHING,FISHING,50,2025-12-27T04:00:00Z,2025-12-29T19:00:00Z,True,False,False,False,0.3
1614d41db-b678-0a8e-1d73-52d12cc3c3b5,412451853,MIN LIAN YU 62966,CHN,FISHING,TRAWLERS,8,2025-12-27T03:00:00Z,2025-12-28T03:00:00Z,True,False,False,False,0.3
5b572c482-2c64-ca0a-eaa4-c6b5529b4194,412186665,TIELONG61866-65-90%,CHN,GEAR,GEAR,3,2026-01-01T09:00:00Z,2026-01-01T13:00:00Z,True,False,False,False,0.3
99ed188e1-10f2-299d-eb1f-be0b5e890058,412441277,MINLIANYU61918,CHN,FISHING,FISHING,74,2025-12-27T00:00:00Z,2025-12-30T17:00:00Z,True,False,False,False,0.3
665988c18-8028-69a4-b76b-01cc3df62543,412200030,NAN HAI 902,CHN,OTHER,OTHER,3,2025-12-28T21:00:00Z,2025-12-28T23:00:00Z,True,False,False,False,0.3
57618d5a4-4712-015b-b11f-1928609259f8,412647940,MINLIANYU60479-4095%,CHN,GEAR,GEAR,1,2025-12-27T07:00:00Z,2025-12-27T07:00:00Z,True,False,False,False,0.3
560432290-02df-b8f8-3e46-2f340f64f3e8,414344000,ZHONG CHI SHENG HAI,CHN,CARGO,CARGO,5,2025-12-29T17:00:00Z,2025-12-29T21:00:00Z,True,False,False,False,0.3
f7d3f98d2-2e42-d1fc-0b9e-dc03d95c4f1c,412647935,MINLIANYU60479-3586%,CHN,GEAR,GEAR,2,2025-12-27T01:00:00Z,2025-12-27T07:00:00Z,True,False,False,False,0.3
264855c66-65e0-aaaf-6c46-cfcc4391d6ce,412481597,YUESHANCHENGYU16005,CHN,FISHING,TRAWLERS,5,2025-12-27T04:00:00Z,2025-12-27T08:00:00Z,True,False,False,False,0.3
8d8ecce08-8180-1bef-6535-dbedbf21a848,412173372,TIELONG71733-72-99%,CHN,GEAR,GEAR,16,2025-12-27T08:00:00Z,2025-12-29T09:00:00Z,True,False,False,False,0.3
cd7de9b6f-fbd2-728d-6a28-7b2faf43b23c,412441126,MINLIANYU60123,CHN,OTHER,OTHER,3,2025-12-27T00:00:00Z,2025-12-27T02:00:00Z,True,False,False,False,0.3
4f52b4cd3-37f8-ab9e-46c3-88f9876ca97f,412249980,CHANG LONG 76,CHN,OTHER,OTHER,5,2025-12-27T17:00:00Z,2025-12-27T21:00:00Z,True,False,False,False,0.3
fb400b796-68c2-c269-278b-76490a2a5c37,412428154,MINLIANYU60428-99%,CHN,GEAR,GEAR,13,2025-12-29T15:00:00Z,2026-01-01T08:00:00Z,True,False,False,False,0.3
213a97e95-5bd9-677e-064c-ce8f19cb5959,412450674,MIN SHI YU 06986,CHN,FISHING,TRAWLERS,42,2025-12-27T21:00:00Z,2025-12-29T20:00:00Z,True,False,False,False,0.3
c8293fea2-2c0a-e83e-e2c5-3e75cadb0342,412452682,MINLIANYU62376,CHN,FISHING,FISHING,16,2025-12-27T00:00:00Z,2025-12-28T16:00:00Z,True,False,False,False,0.3
22e7b81f1-12c3-fa50-ffeb-e6e951b86e55,414351070,CHANG JIANG ZHI XIU,CHN,CARGO,CARGO,6,2025-12-27T00:00:00Z,2025-12-31T12:00:00Z,True,False,False,False,0.3
bc9458b1d-d91d-4f69-4968-829501e1ed2f,412162010,MINLIANYU60162-1099%,CHN,GEAR,GEAR,12,2025-12-27T01:00:00Z,2026-01-01T12:00:00Z,True,False,False,False,0.3
7b449fa9f-f8cf-38ec-8ad5-46585ee8fb48,412271812,61812-27         99%,CHN,GEAR,GEAR,1,2025-12-27T01:00:00Z,2025-12-27T01:00:00Z,True,False,False,False,0.3
617102701-1f50-9287-8053-3e7a5096a24c,412609738,60497-38-92%,CHN,GEAR,GEAR,4,2025-12-27T07:00:00Z,2025-12-27T13:00:00Z,True,False,False,False,0.3
7e69c737e-e8bb-1c59-097b-5cf53da1ffb7,412441057,MINLIANYU60157,CHN,OTHER,OTHER,10,2025-12-27T01:00:00Z,2025-12-30T08:00:00Z,True,False,False,False,0.3
51e973c20-026b-d7aa-4bda-e7562047eeac,412442813,09823,CHN,FISHING,TRAWLERS,7,2025-12-29T03:00:00Z,2025-12-29T09:00:00Z,True,False,False,False,0.3
5e251cfe4-4975-24e9-2301-2df1faab1adb,412616244,MINLIANYU60162-4425%,CHN,GEAR,GEAR,10,2025-12-30T03:00:00Z,2026-01-01T12:00:00Z,True,False,False,False,0.3
4f90f4e1f-fe01-c795-5786-68946f174a6d,412647941,MINLIANYU60479-4124%,CHN,GEAR,GEAR,2,2025-12-27T07:00:00Z,2025-12-28T00:00:00Z,True,False,False,False,0.3
a92ac29c5-5e22-c4e2-0b17-a6645e59664b,412452792,MIN SHI YU 06879,CHN,FISHING,FISHING,6,2025-12-29T14:00:00Z,2025-12-29T21:00:00Z,True,False,False,False,0.3
6f239d7d5-5c69-b9f6-383d-bf6aedfe3aee,412356260,QUANFUFA,CHN,CARGO,CARGO,3,2025-12-28T19:00:00Z,2025-12-28T21:00:00Z,True,False,False,False,0.3
496e9a694-4153-3ed5-b67e-103383b4cbbf,412445358,MINFUDINGYUYUN04338,CHN,FISHING,FISHING,14,2025-12-27T11:00:00Z,2025-12-28T20:00:00Z,True,False,False,False,0.3
07678120b-b629-64a7-6ae7-a3044b81733a,412443205,MINPINGYU61777,CHN,FISHING,TRAWLERS,1,2025-12-29T06:00:00Z,2025-12-29T06:00:00Z,True,False,False,False,0.3
f16afca17-7cbf-1120-d130-1981eecefd53,412685892,TIETONG61858-92-99%,CHN,GEAR,GEAR,61,2025-12-27T11:00:00Z,2026-01-01T23:00:00Z,True,False,False,False,0.3
0854744ab-bbb7-8365-d97b-1868d8e7243c,412432594,ZHECANGYU05888,CHN,FISHING,TRAWLERS,65,2025-12-27T00:00:00Z,2025-12-29T19:00:00Z,True,False,False,False,0.3
73d06c3cb-bfbd-caa3-4b54-af369018fa77,412801828,01828,CHN,GEAR,GEAR,33,2025-12-27T00:00:00Z,2025-12-28T11:00:00Z,True,False,False,False,0.3
995107ce6-640b-889a-b28d-d0260dce9719,414250000,DONG JIANG LI,CHN,CARGO,CARGO,17,2025-12-31T06:00:00Z,2025-12-31T22:00:00Z,True,False,False,False,0.3
62fb3caa2-249a-2106-5b62-c8bb88c2993a,412045000,ZHONG HUI 87,CHN,CARGO,CARGO,7,2025-12-30T23:00:00Z,2025-12-31T05:00:00Z,True,False,False,False,0.3
892dbd71e-e541-6bc6-037a-b9ef0f2032f6,412441382,MIN LIAN YU 69997,CHN,FISHING,FISHING,5,2025-12-30T10:00:00Z,2025-12-30T15:00:00Z,True,False,False,False,0.3
d886963c6-61c2-b963-9c08-068352aab9f4,412441977,MINLIANYU61765,CHN,FISHING,TRAWLERS,67,2025-12-27T00:00:00Z,2025-12-29T22:00:00Z,True,False,False,False,0.3
5186c74e7-7d70-e4ea-96f5-ef9c8e61cde5,412445501,MINLIANYU60965,CHN,FISHING,TRAWLERS,33,2025-12-28T17:00:00Z,2025-12-30T01:00:00Z,True,False,False,False,0.3
81722b902-202a-df72-3f42-ad1fb28f5c3f,412645507,MINLIANYU60455-7-98%,CHN,GEAR,GEAR,16,2025-12-27T02:00:00Z,2025-12-28T23:00:00Z,True,False,False,False,0.3
750d93fa5-519b-d2c1-f253-1ecc70eec0cc,412936026,MINLIANYU60936-2699%,CHN,GEAR,GEAR,10,2025-12-30T05:00:00Z,2026-01-01T06:00:00Z,True,False,False,False,0.3
86e8ca55c-c752-c0a5-7995-9634ea864e2e,412442371,MINLIANYU61655,CHN,FISHING,FISHING,30,2025-12-27T16:00:00Z,2025-12-29T13:00:00Z,True,False,False,False,0.3
ddf93d547-78fa-939a-8405-afb6dfe59694,412428164,MINLIANYU60428-99%,CHN,GEAR,GEAR,22,2025-12-29T11:00:00Z,2026-01-01T15:00:00Z,True,False,False,False,0.3
1e9f36789-9308-1d10-a691-2b51048daa1e,414840000,ZHOU SHENG 56,CHN,CARGO,CARGO,2,2025-12-30T05:00:00Z,2025-12-30T06:00:00Z,True,False,False,False,0.3
d46ac4696-6a48-087a-5bdd-f21f09120b4a,412441601,MIN LIAN YU 61768,CHN,FISHING,TRAWLERS,59,2025-12-27T00:00:00Z,2025-12-29T18:00:00Z,True,False,False,False,0.3
618ba2e19-9b3a-3ccb-bd0e-3629e0f425b3,412443267,MIN PING YU 65577,CHN,FISHING,TRAWLERS,61,2025-12-27T00:00:00Z,2025-12-29T18:00:00Z,True,False,False,False,0.3
da6a37910-02f8-0210-c800-8fe998d53266,412441439,MINLIANYU60051,CHN,FISHING,TRAWLERS,68,2025-12-27T00:00:00Z,2025-12-30T02:00:00Z,True,False,False,False,0.3
e08bb0c49-9aba-76a4-0979-f9f68911ba65,412450698,MINSHIYU06780,CHN,FISHING,TRAWLERS,35,2025-12-27T19:00:00Z,2025-12-29T17:00:00Z,True,False,False,False,0.3
5826a6212-2492-4bb1-95b2-16f6ce57e9c8,412441411,MINLIANYU60056,CHN,FISHING,TRAWLERS,18,2025-12-27T19:00:00Z,2025-12-29T07:00:00Z,True,False,False,False,0.3
a2ac17ebd-d624-8103-c3f1-87c3c20e1c5c,412191861,TIELONG61918-61-99%,CHN,GEAR,GEAR,42,2025-12-27T02:00:00Z,2026-01-01T23:00:00Z,True,False,False,False,0.3
45ba2bb9c-ca61-c699-a355-f26f871a06cd,412441438,MINLIANYU61868,CHN,FISHING,FISHING,50,2025-12-27T00:00:00Z,2025-12-29T04:00:00Z,True,False,False,False,0.3
e5c0f12c9-9d63-bf1d-ae7f-17c6091d1e2b,412197103,MINLIANYU6019710387%,CHN,GEAR,GEAR,13,2025-12-27T00:00:00Z,2025-12-29T10:00:00Z,True,False,False,False,0.3
f9eca48c8-8b09-ad6d-0784-2a846f6a5b84,412432919,ZHELONGGANGYU05368,CHN,FISHING,TRAWLERS,36,2025-12-27T03:00:00Z,2025-12-29T12:00:00Z,True,False,False,False,0.3
31d7e9c57-7641-1516-2101-aee67cb6c56c,412441721,MINLIANYU61576,CHN,FISHING,FISHING,52,2025-12-27T00:00:00Z,2025-12-29T07:00:00Z,True,False,False,False,0.3
afd38c650-0273-1d9a-5e53-6fa50e9cbaa6,412654622,MINLIANYU60546-2294%,CHN,GEAR,GEAR,11,2025-12-27T02:00:00Z,2025-12-28T03:00:00Z,True,False,False,False,0.3
5b1b06ecb-bb24-9d47-1ff3-d319057756af,412445132,MINLIANYU60476,CHN,FISHING,FIXED_GEAR,42,2025-12-28T17:00:00Z,2025-12-30T11:00:00Z,True,False,False,False,0.3
049e88a04-46df-6259-c18c-199f6f8300e7,412451155,MIN LIAN YU61581,CHN,FISHING,TRAWLERS,51,2025-12-27T00:00:00Z,2025-12-29T10:00:00Z,True,False,False,False,0.3
7ab97f5d1-1d3c-39d7-c45b-102576d5475d,412645523,MINLIANYU60455-2399%,CHN,GEAR,GEAR,32,2025-12-27T01:00:00Z,2025-12-29T05:00:00Z,True,False,False,False,0.3
d15a86c7d-d0ef-982d-12a1-8baadf32a139,412441477,SHUNFA781,CHN,FISHING,TRAWLERS,6,2025-12-29T02:00:00Z,2025-12-29T07:00:00Z,True,False,False,False,0.3
048959256-6e4c-ab8c-3593-185d8d34d296,412041608,YU60416--8 90%,CHN,GEAR,GEAR,9,2025-12-27T07:00:00Z,2025-12-30T05:00:00Z,True,False,False,False,0.3
a842b95e2-2324-6189-7be1-cbcf35b943e5,412442014,MINPUYU51918,CHN,FISHING,FIXED_GEAR,1,2025-12-28T18:00:00Z,2025-12-28T18:00:00Z,True,False,False,False,0.3
b09cd4f10-06ff-d71f-659f-ba813de55e62,412187080,TIELONG61870-80-95%,CHN,GEAR,GEAR,58,2025-12-27T02:00:00Z,2026-01-01T23:00:00Z,True,False,False,False,0.3
205ad7c28-8e04-7522-d796-2902b24dc471,412428165,MINLIANYU60428-99%,CHN,FISHING,TRAWLERS,20,2025-12-29T11:00:00Z,2026-01-01T15:00:00Z,True,False,False,False,0.3
7b7ed4f77-7c33-e456-4420-d6963fe00b6f,412450567,MINLIANYU60917,CHN,FISHING,TRAWLERS,17,2025-12-28T21:00:00Z,2025-12-29T13:00:00Z,True,False,False,False,0.3
6f76c9d3e-ebf8-6f5b-b7fe-17c161c3efab,412181812,61812-18         90%,CHN,GEAR,GEAR,13,2025-12-27T01:00:00Z,2025-12-28T11:00:00Z,True,False,False,False,0.3
8ca6bc474-4e5d-2950-da00-b8d7cdc0e5e7,412549057,ZHEPUYUANLENG7,CHN,CARRIER,CARRIER,3,2025-12-31T05:00:00Z,2025-12-31T07:00:00Z,True,False,False,False,0.3
1561f3749-92a6-af7b-e509-d384e1b6e239,412077777,MIN XIA YU 77777,CHN,FISHING,FISHING,1,2025-12-29T11:00:00Z,2025-12-29T11:00:00Z,True,False,False,False,0.3
09144467c-cec3-4089-f726-f6b5c0b66655,412120681,12068-1-68%,CHN,GEAR,GEAR,73,2025-12-27T01:00:00Z,2025-12-31T05:00:00Z,True,False,False,False,0.3
687ed3b69-9d47-fb64-87a1-34d3ae0a9e02,412452926,MIN SHI YU 06377,CHN,FISHING,TRAWLERS,31,2025-12-27T15:00:00Z,2025-12-29T18:00:00Z,True,False,False,False,0.3
f8e5dbbf2-2c99-9ec2-fb0a-9676dd34a7bd,412191874,TIELONG61918-74-99%,CHN,GEAR,GEAR,18,2025-12-27T02:00:00Z,2025-12-28T05:00:00Z,True,False,False,False,0.3
c2b523259-9a8d-30ed-0032-eea8548f6225,412441044,MINLIANYU60129,CHN,FISHING,FISHING,46,2025-12-27T00:00:00Z,2025-12-30T11:00:00Z,True,False,False,False,0.3
eea40b724-4dfc-ddfa-0d72-d0c0d6512e4a,412441428,MIN LIAN YU 61981,CHN,FISHING,FIXED_GEAR,34,2025-12-27T02:00:00Z,2025-12-29T00:00:00Z,True,False,False,False,0.3
983cdcf46-66d3-ce13-479f-bce18db58496,412452938,MINSHIYU07251,CHN,FISHING,FISHING,5,2025-12-30T07:00:00Z,2025-12-30T13:00:00Z,True,False,False,False,0.3
2c590fdef-f604-bb3e-c071-021884977190,412441048,MINLIANYU61858,CHN,FISHING,FISHING,43,2025-12-27T11:00:00Z,2025-12-30T14:00:00Z,True,False,False,False,0.3
62406db96-69d4-2bb4-97c2-9898e56c2f8d,412452899,MINPINGYU63196,CHN,FISHING,FISHING,7,2025-12-28T06:00:00Z,2025-12-29T22:00:00Z,True,False,False,False,0.3
72727cb28-8b0b-64ab-5536-c39d82e69dd2,412602222,MINLIANYU60222-2-97%,CHN,GEAR,GEAR,2,2025-12-27T02:00:00Z,2025-12-27T23:00:00Z,True,False,False,False,0.3
68f04d5da-a3c4-276e-d4f6-4166d99b3911,414485000,HUA SI HAI,CHN,CARGO,CARGO,14,2026-01-01T04:00:00Z,2026-01-01T17:00:00Z,True,False,False,False,0.3
e70807214-4ba1-8c84-ccfc-e9833922796c,412206024,TIELONG11198-11-97%,CHN,GEAR,GEAR,11,2025-12-27T07:00:00Z,2025-12-28T18:00:00Z,True,False,False,False,0.3
8a775f861-1dbf-4e19-f1ac-4954c3bb8ad7,412443135,MINLIANYU60959,CHN,OTHER,OTHER,56,2025-12-27T21:00:00Z,2025-12-30T07:00:00Z,True,False,False,False,0.3
0f7a3debf-f9e2-aea8-a595-79f3b27712e3,414583000,GUO JIA NENG YUAN581,CHN,CARGO,CARGO,8,2025-12-29T05:00:00Z,2025-12-29T12:00:00Z,True,False,False,False,0.3
f375acd16-648b-7b47-7fb1-11bfa399d45f,412187069,TIELONG61870-69-63%,CHN,GEAR,GEAR,6,2025-12-30T14:00:00Z,2025-12-31T17:00:00Z,True,False,False,False,0.3
270111324-4d66-8b67-c33e-9826d4b3e052,412040000,XIN GUANG LIAN 88,CHN,CARGO,CARGO,9,2026-01-01T10:00:00Z,2026-01-01T18:00:00Z,True,False,False,False,0.3
102571215-5d2d-1c83-5ead-4ab52e363e3c,412131812,61812-13-99%,CHN,GEAR,GEAR,15,2025-12-27T01:00:00Z,2025-12-28T11:00:00Z,True,False,False,False,0.3
9f348c38e-ef41-72d1-f145-f46f7622e76a,412313602,TIELONG33136-02-64%,CHN,GEAR,GEAR,23,2025-12-27T07:00:00Z,2026-01-01T23:00:00Z,True,False,False,False,0.3
4995baee1-16de-bf3c-dfd7-a4033e1eca44,412443845,MIN PING YU 62566,CHN,FISHING,TRAWLERS,48,2025-12-27T00:00:00Z,2025-12-29T12:00:00Z,True,False,False,False,0.3
d85688317-7a5b-5295-2366-ec899600a7f7,412441056,MINLIANYU60135,CHN,OTHER,OTHER,1,2025-12-28T21:00:00Z,2025-12-28T21:00:00Z,True,False,False,False,0.3
155bf9879-9db9-12d2-be6d-d6b911c75152,412855518,MINLIANYU60866-18,CHN,OTHER,OTHER,6,2025-12-27T21:00:00Z,2025-12-28T02:00:00Z,True,False,False,False,0.3
a475bf5f3-3a4b-716f-00b2-d0c375f06c80,412618285,TIELONG61888-99%,CHN,GEAR,GEAR,24,2025-12-29T16:00:00Z,2026-01-01T22:00:00Z,True,False,False,False,0.3
15a1922e3-380a-1201-274e-f7de30e064b0,412616657,TIELONG61666-57-99%,CHN,GEAR,GEAR,54,2025-12-27T00:00:00Z,2026-01-01T23:00:00Z,True,False,False,False,0.3
81df48ca5-5c64-c0df-8613-188b43c84044,412206034,JINMANYI11198-6-99%,CHN,GEAR,GEAR,13,2025-12-27T03:00:00Z,2025-12-28T16:00:00Z,True,False,False,False,0.3
c109d51c1-11ad-8d60-b9fd-06a760d05fa0,412055212,YU60552--12-77%,CHN,GEAR,GEAR,6,2025-12-27T02:00:00Z,2025-12-27T13:00:00Z,True,False,False,False,0.3
4fd0d4bb2-21b5-0e83-be20-63717c812a44,412120550,33333,CHN,FISHING,TRAWLERS,3,2025-12-28T21:00:00Z,2025-12-28T23:00:00Z,True,False,False,False,0.3
399a3feec-c66b-48f4-4fbd-c84084a01df2,412665315,MINLIAN60653-15-93%,CHN,GEAR,GEAR,12,2025-12-28T04:00:00Z,2025-12-29T03:00:00Z,True,False,False,False,0.3
939b5fa4b-bd58-cafb-0670-3be93bd3c9a9,414507000,GUO JIA NENG YUAN607,CHN,OTHER,OTHER,6,2025-12-29T08:00:00Z,2025-12-29T13:00:00Z,True,False,False,False,0.3
e84b40838-80fc-2a27-e984-16e8db6db5de,412616655,TIELONG61666-55-99%,CHN,GEAR,GEAR,54,2025-12-27T01:00:00Z,2026-01-01T23:00:00Z,True,False,False,False,0.3
517203a8f-fc46-890c-bf82-60b1b783084f,412713000,TIAN KANG HE,CHN,CARGO,CARGO,4,2025-12-29T09:00:00Z,2025-12-29T12:00:00Z,True,False,False,False,0.3
52749ef77-7e00-fb56-bab0-7ee6b4f60b00,412452609,MIN SHI YU 08653,CHN,FISHING,TRAWLERS,3,2025-12-28T21:00:00Z,2025-12-28T23:00:00Z,True,False,False,False,0.3
2a104964a-ac21-1de6-c744-bf71949ffe3f,412619785,MINLIANYU60197-8599%,CHN,GEAR,GEAR,20,2025-12-27T00:00:00Z,2026-01-01T12:00:00Z,True,False,False,False,0.3
761f8796e-e45b-7b16-2a66-7d6844302bcd,412204690,XIN AO TAI 366,CHN,OTHER,OTHER,5,2025-12-28T21:00:00Z,2025-12-29T01:00:00Z,True,False,False,False,0.3
37c9bd07c-c0e8-11ce-a131-d40452064f0f,412643539,MINLIANYU60435-3999%,CHN,GEAR,GEAR,14,2025-12-27T02:00:00Z,2025-12-28T10:00:00Z,True,False,False,False,0.3
479302d25-5660-7896-d3b8-dfbe69f2da01,412197110,MINLIANYU6019711093%,CHN,GEAR,GEAR,8,2025-12-27T00:00:00Z,2025-12-28T10:00:00Z,True,False,False,False,0.3
21d84d1f5-5224-5b2d-914b-e55669a02f5e,412444887,MINLONGYU62399,CHN,FISHING,TRAWLERS,50,2025-12-27T01:00:00Z,2025-12-29T11:00:00Z,True,False,False,False,0.3
f70572ea9-93b3-a596-ca94-6311a95bf973,412301739,2000106-19-92%,CHN,GEAR,GEAR,1,2025-12-27T09:00:00Z,2025-12-27T09:00:00Z,True,False,False,False,0.3
2dfc6a0e5-555e-6d60-1008-23c1b0c08ada,412446645,MINXIAYU05188,CHN,FISHING,TRAWLERS,4,2025-12-27T00:00:00Z,2025-12-27T03:00:00Z,True,False,False,False,0.3
fc1e5678a-ab80-cf2d-9cf6-f279ab2a8d69,412441127,MINLIANYU63855,CHN,FISHING,FIXED_GEAR,86,2025-12-27T00:00:00Z,2025-12-30T17:00:00Z,True,False,False,False,0.3
360896119-9740-4ba9-0498-bf46e8ebb525,412444792,MIN PU YU 55566,CHN,FISHING,TRAWLERS,20,2025-12-27T13:00:00Z,2025-12-28T09:00:00Z,True,False,False,False,0.3
63bd00552-288d-8afd-9c92-bbea8088dc9a,412703540,SHUNTAI399,CHN,OTHER,OTHER,3,2025-12-27T07:00:00Z,2025-12-27T09:00:00Z,True,False,False,False,0.3
f8d2b5479-9297-0f2d-bb09-618201203431,412441706,MIN LIAN YU 61732,CHN,FISHING,TRAWLERS,52,2025-12-27T00:00:00Z,2025-12-29T16:00:00Z,True,False,False,False,0.3
63bc7cb0b-bfe1-79da-f5d1-7765bc085183,412362960,CHANG XIN PENG CHENG,CHN,CARGO,CARGO,6,2025-12-30T15:00:00Z,2025-12-30T20:00:00Z,True,False,False,False,0.3
86467d1a4-47b9-c7df-f3f2-c6a08edb928e,412033000,XIN QING HAI,CHN,OTHER,OTHER,5,2025-12-27T00:00:00Z,2025-12-27T04:00:00Z,True,False,False,False,0.3
795e556b6-60e9-20d2-3b38-211a3cf293e7,412432735,ZHELONGGANGYU08885,CHN,FISHING,TRAWLERS,29,2025-12-28T07:00:00Z,2025-12-29T20:00:00Z,True,False,False,False,0.3
a7faeebe5-5554-5ba3-356a-5a2e8323a1fb,414051000,GUO HAI LIAN 98,CHN,CARGO,CARGO,5,2025-12-30T13:00:00Z,2025-12-30T17:00:00Z,True,False,False,False,0.3
cfdc04a98-8fb3-1be8-fcde-bd6b2211c294,412645511,MINLIANYU60455-1199%,CHN,GEAR,GEAR,61,2025-12-27T01:00:00Z,2026-01-01T13:00:00Z,True,False,False,False,0.3
f21800bcf-fc11-8fbe-9667-835f56a973e0,414405380,BAI TONG 9,CHN,OTHER,OTHER,4,2025-12-28T00:00:00Z,2025-12-28T03:00:00Z,True,False,False,False,0.3
407adcc19-9e89-3f40-d0c1-e13a7741449c,412008552,CHUANMING00855-2-95%,CHN,GEAR,GEAR,45,2025-12-27T07:00:00Z,2026-01-01T12:00:00Z,True,False,False,False,0.3
1f11c1098-8727-2790-b16d-9dc4fbc712a9,412441639,MINLIANYU60323,CHN,FISHING,TRAWLERS,6,2025-12-27T07:00:00Z,2025-12-27T12:00:00Z,True,False,False,False,0.3
9f6a9a5b5-5abd-c99c-9863-adccd0075fd2,412432226,ZHELONGGANGYU05908,CHN,FISHING,TRAWLERS,41,2025-12-27T05:00:00Z,2025-12-29T19:00:00Z,True,False,False,False,0.3
d8f17b02b-bd22-dbdf-07b0-ba0b2fd86f0c,412449978,MINLIANYU61495,CHN,FISHING,FISHING,9,2025-12-27T14:00:00Z,2025-12-29T14:00:00Z,True,False,False,False,0.3
1a69ad791-1f08-e679-8a60-91cf87149744,412442177,MIN LIAN YU 62330,CHN,FISHING,TRAWLERS,53,2025-12-27T09:00:00Z,2025-12-29T16:00:00Z,True,False,False,False,0.3
